Sentence	Label
Mitochondrial DNA (mtDNA) copy number is increased in patients with chronic lymphocytic leukemia (CLL), in Burkitt lymphoma and Epstein-Barr virus-transformed lymphoblastoid cell lines, and in T cells activated via the T-cell receptor	0
Pandemic chilblains: Are they SARS-CoV-2-related or not? The exact etiopathology of chilblains observed during the Coronavirus Disease 2019 (COVID-19) pandemic is still unclear	0
Pandemic chilblains: Are they SARS-CoV-2-related or not? The exact etiopathology of chilblains observed during the Coronavirus Disease 2019 (COVID-19) pandemic is still unclear	0
Most affected individuals have no detectable virus, no anti-SARS-CoV-2 antibodies and no symptoms of COVID-19	0
Human papillomavirus (HPV)-related morbidity and mortality from cervical cancer primarily occurs in the developing world, where, unfortunately, access to vaccines in general, and expensive newer vaccines in particular, is often more limited than in the industrialized world	1
Human papillomavirus (HPV)-related morbidity and mortality from cervical cancer primarily occurs in the developing world, where, unfortunately, access to vaccines in general, and expensive newer vaccines in particular, is often more limited than in the industrialized world	1
Human papillomavirus (HPV)-related morbidity and mortality from cervical cancer primarily occurs in the developing world, where, unfortunately, access to vaccines in general, and expensive newer vaccines in particular, is often more limited than in the industrialized world	1
Human papillomavirus (HPV)-related morbidity and mortality from cervical cancer primarily occurs in the developing world, where, unfortunately, access to vaccines in general, and expensive newer vaccines in particular, is often more limited than in the industrialized world	1
HPV vaccine should be introduced in the framework of comprehensive cervical cancer control, and offers an opportunity to bring together a wide range of constituents who have not to date worked closely on vaccination	0
To prepare for decisions on HPV vaccine use, the sexual and reproductive health (SRH; including adolescent health), immunization, and cancer control communities need to work together to analyze the appropriate data and build international and national consensus	0
Interleukin-28 and hepatitis C virus genotype-4: treatment-induced clearance and liver fibrosis	1
AIM: To investigate the association between interleukin-28B (IL28B) genotype and response to treatment and hepatic fibrosis in patients with hepatitis C virus (HCV) genotype 4	0
AIM: To investigate the association between interleukin-28B (IL28B) genotype and response to treatment and hepatic fibrosis in patients with hepatitis C virus (HCV) genotype 4	0
Wildebeest-associated malignant catarrhal fever (WA-MCF), a fatal disease of cattle caused by alcelaphine herpesvirus 1 (AlHV-1), is one of the most important seasonal diseases of cattle in wildebeest endemic areas, with annual incidence reaching 10%	1
Wildebeest-associated malignant catarrhal fever (WA-MCF), a fatal disease of cattle caused by alcelaphine herpesvirus 1 (AlHV-1), is one of the most important seasonal diseases of cattle in wildebeest endemic areas, with annual incidence reaching 10%	1
Investigations showed that it was Epstein-Barr virus-negative, CD3-positive, and CD4-positive cutaneous T-cell lymphoma with Sezary cells in the blood	0
Herein, we focus on the frequency of deafness genes in patients with congenital and late-onset progressive hearing loss and discuss the following points regarding which genes need to be targeted to efficiently proceed with clinical application: (a) which cells' genes are expressed within the cochlea, (b) whether gene transfer to the targeted cells is possible using vectors such as adeno-associated virus, (c) what phenotype of hearing loss in patients is exhibited, and (d) whether mouse models exist to verify the effectiveness of treatment	0
Herein, we focus on the frequency of deafness genes in patients with congenital and late-onset progressive hearing loss and discuss the following points regarding which genes need to be targeted to efficiently proceed with clinical application: (a) which cells' genes are expressed within the cochlea, (b) whether gene transfer to the targeted cells is possible using vectors such as adeno-associated virus, (c) what phenotype of hearing loss in patients is exhibited, and (d) whether mouse models exist to verify the effectiveness of treatment	0
Herein, we focus on the frequency of deafness genes in patients with congenital and late-onset progressive hearing loss and discuss the following points regarding which genes need to be targeted to efficiently proceed with clinical application: (a) which cells' genes are expressed within the cochlea, (b) whether gene transfer to the targeted cells is possible using vectors such as adeno-associated virus, (c) what phenotype of hearing loss in patients is exhibited, and (d) whether mouse models exist to verify the effectiveness of treatment	0
An unusual isozyme of lactate dehydrogenase, lactate dehydrogenase associated with Kirsten murine sarcoma virus (LDHk) was found in the sera of many patients with malignant tumors, while the sera of healthy persons had little or no such activity	0
There is an association between human papillomavirus (HPV), in particular types 16 and 18, and premalignant and malignant disease of the cervix	1
There is an association between human papillomavirus (HPV), in particular types 16 and 18, and premalignant and malignant disease of the cervix	1
BACKGROUND AND AIM: Little is known about the role of hepatitis B virus (HBV) factors in the long-term prognosis of hepatocellular carcinoma (HCC) after resection	0
BACKGROUND AND AIM: Little is known about the role of hepatitis B virus (HBV) factors in the long-term prognosis of hepatocellular carcinoma (HCC) after resection	0
BACKGROUND AND AIM: Little is known about the role of hepatitis B virus (HBV) factors in the long-term prognosis of hepatocellular carcinoma (HCC) after resection	0
BACKGROUND AND AIM: Little is known about the role of hepatitis B virus (HBV) factors in the long-term prognosis of hepatocellular carcinoma (HCC) after resection	0
METHODS: This study recruited 188 patients with HBV-related HCC who underwent curative resection	1
With multivariate analysis, tumor size > 5 cm (P = 0.047), Child-Pugh class B (P = 0.017), vascular invasion (P = 0.028), and HBV DNA > 10(4) copies/mL at the time of resection (P = 0.003) were independently predictive of HCC recurrence for the entire population	0
With multivariate analysis, tumor size > 5 cm (P = 0.047), Child-Pugh class B (P = 0.017), vascular invasion (P = 0.028), and HBV DNA > 10(4) copies/mL at the time of resection (P = 0.003) were independently predictive of HCC recurrence for the entire population	0
For the 115 patients with serial measurements of viral levels, tumor size > 5 cm, HBV DNA > 10(4) copies/mL at resection, and the absence of sustained HBV DNA level < 10(4) copies/mL, the presence of cirrhosis, and elevated aminotransferase levels (> 40 IU/L) were marginally or significantly associated with HCC recurrence and overall survival	0
For the 115 patients with serial measurements of viral levels, tumor size > 5 cm, HBV DNA > 10(4) copies/mL at resection, and the absence of sustained HBV DNA level < 10(4) copies/mL, the presence of cirrhosis, and elevated aminotransferase levels (> 40 IU/L) were marginally or significantly associated with HCC recurrence and overall survival	0
For the 115 patients with serial measurements of viral levels, tumor size > 5 cm, HBV DNA > 10(4) copies/mL at resection, and the absence of sustained HBV DNA level < 10(4) copies/mL, the presence of cirrhosis, and elevated aminotransferase levels (> 40 IU/L) were marginally or significantly associated with HCC recurrence and overall survival	0
For the 115 patients with serial measurements of viral levels, tumor size > 5 cm, HBV DNA > 10(4) copies/mL at resection, and the absence of sustained HBV DNA level < 10(4) copies/mL, the presence of cirrhosis, and elevated aminotransferase levels (> 40 IU/L) were marginally or significantly associated with HCC recurrence and overall survival	0
For the 115 patients with serial measurements of viral levels, tumor size > 5 cm, HBV DNA > 10(4) copies/mL at resection, and the absence of sustained HBV DNA level < 10(4) copies/mL, the presence of cirrhosis, and elevated aminotransferase levels (> 40 IU/L) were marginally or significantly associated with HCC recurrence and overall survival	0
For the 115 patients with serial measurements of viral levels, tumor size > 5 cm, HBV DNA > 10(4) copies/mL at resection, and the absence of sustained HBV DNA level < 10(4) copies/mL, the presence of cirrhosis, and elevated aminotransferase levels (> 40 IU/L) were marginally or significantly associated with HCC recurrence and overall survival	0
CONCLUSIONS: A high HBV replication state is among the most important predictors of adverse outcome after resection of HBV-related HCC	1
CONCLUSIONS: A high HBV replication state is among the most important predictors of adverse outcome after resection of HBV-related HCC	1
We constructed an engineered bacteriophage T7 displaying a peptide, which targets murine melanoma cells and harbors a mammalian expression cassette of the cytokine granulocyte macrophage-colony stimulating factor (GM-CSF) in viral genomic DNA	0
During the 16 days of phage treatment, phage T7 displaying homing peptide and expressing GM-CSF inhibited tumor growth by 72% compared to the untreated control	0
METHOD: A total of 227 patients from seven hepatology units and institutes were diagnosed by needle biopsy as having chronic liver disease caused by hepatitis B virus	1
Oral lichen planus and HCV infection: a clinical evaluation of 263 cases	0
Human Papilloma Virus (HPV) status may impact treatment outcomes in patients with pre-cancerous penile lesions (an eUROGEN Study)	1
Human Papilloma Virus (HPV) status may impact treatment outcomes in patients with pre-cancerous penile lesions (an eUROGEN Study)	1
The following parameters were collected utilising patient records: demographics, smoking status, performance status, comorbidities, HPV/p16 status, lichen sclerosus (LS) status, treatment and clinical response	0
Oral candidiasis is the most common opportunistic infection affecting patients with the human immunodeficiency virus	0
